Time,BatteryVoltage (mV),BatteryVoltage (V),BatteryCurrent (mA),BatteryCurrent (A),Temperature (C),RemainingCapacity (mAh),RemainingCapacity (Ah),FullCapacity (mAh),TimeToEmpty (min),TimeToEmpty (hrs),TimeToFull (min),TimeToFull (hrs),SOC (%),SOH (%)
14:42:16,17490,17.49,1602,1.602,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:18,17495,17.495,1602,1.602,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:20,17495,17.495,1603,1.603,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:22,17495,17.495,1601,1.601,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:24,17495,17.495,1603,1.603,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:26,17495,17.495,1602,1.602,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:28,17495,17.495,1602,1.602,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:30,17495,17.495,1602,1.602,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:32,17495,17.495,1602,1.602,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:35,17495,17.495,1602,1.602,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:37,17500,17.5,1601,1.601,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:39,17500,17.5,1603,1.603,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:41,17500,17.5,1602,1.602,37.150000000000034,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:43,17500,17.5,1601,1.601,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:45,17500,17.5,1602,1.602,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:47,17505,17.505,1601,1.601,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:49,17505,17.505,1600,1.6,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:51,17505,17.505,1602,1.602,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:53,17505,17.505,1601,1.601,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:55,17505,17.505,1601,1.601,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:57,17505,17.505,1601,1.601,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:42:59,17510,17.51,1601,1.601,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:01,17510,17.51,1603,1.603,37.25000000000006,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:03,17510,17.51,1603,1.603,37.35000000000002,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:05,17510,17.51,1601,1.601,37.35000000000002,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:07,17510,17.51,1601,1.601,37.35000000000002,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:09,17510,17.51,1601,1.601,37.35000000000002,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:11,17510,17.51,1601,1.601,37.35000000000002,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:13,17510,17.51,1601,1.601,37.450000000000045,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:15,17510,17.51,1601,1.601,37.450000000000045,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:17,17510,17.51,1600,1.6,37.450000000000045,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:19,17510,17.51,1601,1.601,37.450000000000045,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:21,17510,17.51,1601,1.601,37.450000000000045,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:23,17510,17.51,1601,1.601,37.450000000000045,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:25,17510,17.51,1601,1.601,37.55000000000007,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:27,17515,17.515,1601,1.601,37.55000000000007,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:29,17515,17.515,1602,1.602,37.55000000000007,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:31,17515,17.515,1602,1.602,37.55000000000007,0,0.0,5113,65535,1092.25,253,4.216666666666667,0,84
14:43:33,17515,17.515,1602,1.602,37.55000000000007,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:35,17515,17.515,1601,1.601,37.55000000000007,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:37,17520,17.52,1600,1.6,37.55000000000007,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:39,17520,17.52,1601,1.601,37.650000000000034,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:41,17520,17.52,1601,1.601,37.650000000000034,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:43,17520,17.52,1600,1.6,37.650000000000034,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:45,17520,17.52,1600,1.6,37.650000000000034,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:47,17520,17.52,1600,1.6,37.650000000000034,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:49,17520,17.52,1599,1.599,37.650000000000034,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:51,17520,17.52,1600,1.6,37.650000000000034,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:53,17525,17.525,1601,1.601,37.650000000000034,0,0.0,5113,65535,1092.25,252,4.2,0,84
14:43:55,17525,17.525,1601,1.601,37.650000000000034,1,0.001,5113,65535,1092.25,252,4.2,1,84
14:43:57,17525,17.525,1600,1.6,37.650000000000034,2,0.002,5113,65535,1092.25,252,4.2,1,84
14:43:59,17525,17.525,1600,1.6,37.650000000000034,3,0.003,5113,65535,1092.25,252,4.2,1,84
14:44:01,17525,17.525,1600,1.6,37.650000000000034,4,0.004,5113,65535,1092.25,252,4.2,1,84
14:44:03,17525,17.525,1600,1.6,37.650000000000034,5,0.005,5114,65535,1092.25,252,4.2,1,84
14:44:05,17530,17.53,1600,1.6,37.650000000000034,6,0.006,5114,65535,1092.25,252,4.2,1,84
14:44:07,17530,17.53,1599,1.599,37.75000000000006,6,0.006,5113,65535,1092.25,252,4.2,1,84
14:44:09,17530,17.53,1600,1.6,37.75000000000006,7,0.007,5113,65535,1092.25,252,4.2,1,84
14:44:11,17530,17.53,1598,1.598,37.75000000000006,8,0.008,5113,65535,1092.25,252,4.2,1,84
14:44:13,17530,17.53,1598,1.598,37.75000000000006,9,0.009,5113,65535,1092.25,252,4.2,1,84
14:44:15,17535,17.535,1598,1.598,37.75000000000006,10,0.01,5113,65535,1092.25,252,4.2,1,84
14:44:17,17535,17.535,1598,1.598,37.75000000000006,11,0.011,5113,65535,1092.25,252,4.2,1,84
14:44:19,17535,17.535,1598,1.598,37.75000000000006,12,0.012,5113,65535,1092.25,252,4.2,1,84
14:44:21,17535,17.535,1598,1.598,37.75000000000006,13,0.013,5114,65535,1092.25,252,4.2,1,84
14:44:23,17535,17.535,1598,1.598,37.75000000000006,14,0.014,5114,65535,1092.25,252,4.2,1,84
14:44:25,17540,17.54,1598,1.598,37.75000000000006,14,0.014,5113,65535,1092.25,252,4.2,1,84
14:44:27,17535,17.535,1598,1.598,37.75000000000006,15,0.015,5113,65535,1092.25,252,4.2,1,84
14:44:29,17540,17.54,1598,1.598,37.85000000000002,16,0.016,5113,65535,1092.25,252,4.2,1,84
14:44:31,17540,17.54,1598,1.598,37.85000000000002,17,0.017,5113,65535,1092.25,252,4.2,1,84
14:44:33,17540,17.54,1597,1.597,37.85000000000002,18,0.018,5113,65535,1092.25,252,4.2,1,84
14:44:35,17540,17.54,1598,1.598,37.85000000000002,19,0.019,5113,65535,1092.25,252,4.2,1,84
14:44:37,17545,17.545,1598,1.598,37.85000000000002,20,0.02,5113,65535,1092.25,252,4.2,1,84
14:44:39,17545,17.545,1598,1.598,37.85000000000002,21,0.021,5114,65535,1092.25,252,4.2,1,84
14:44:41,17540,17.54,1598,1.598,37.85000000000002,22,0.022,5114,65535,1092.25,252,4.2,1,84
14:44:43,17545,17.545,1597,1.597,37.85000000000002,22,0.022,5113,65535,1092.25,252,4.2,1,84
14:44:45,17545,17.545,1596,1.596,37.85000000000002,23,0.023,5113,65535,1092.25,252,4.2,1,84
14:44:47,17545,17.545,1597,1.597,37.85000000000002,24,0.024,5113,65535,1092.25,252,4.2,1,84
14:44:49,17545,17.545,1597,1.597,37.85000000000002,25,0.025,5113,65535,1092.25,252,4.2,1,84
14:44:51,17545,17.545,1597,1.597,37.950000000000045,26,0.026,5113,65535,1092.25,252,4.2,1,84
14:44:53,17545,17.545,1598,1.598,37.950000000000045,27,0.027,5113,65535,1092.25,252,4.2,1,84
14:44:55,17550,17.55,1596,1.596,37.950000000000045,28,0.028,5113,65535,1092.25,252,4.2,1,84
14:44:57,17550,17.55,1596,1.596,37.950000000000045,29,0.029,5114,65535,1092.25,251,4.183333333333334,1,84
14:44:59,17550,17.55,1597,1.597,37.950000000000045,30,0.03,5114,65535,1092.25,251,4.183333333333334,1,84
14:45:01,17550,17.55,1597,1.597,37.950000000000045,30,0.03,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:03,17555,17.555,1598,1.598,37.950000000000045,31,0.031,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:05,17555,17.555,1598,1.598,37.950000000000045,32,0.032,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:07,17555,17.555,1597,1.597,37.950000000000045,33,0.033,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:09,17555,17.555,1596,1.596,37.950000000000045,34,0.034,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:12,17555,17.555,1597,1.597,37.950000000000045,35,0.035,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:14,17560,17.56,1597,1.597,38.05000000000007,36,0.036,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:16,17560,17.56,1597,1.597,38.05000000000007,37,0.037,5114,65535,1092.25,251,4.183333333333334,1,84
14:45:18,17555,17.555,1597,1.597,38.05000000000007,38,0.038,5114,65535,1092.25,251,4.183333333333334,1,84
14:45:20,17560,17.56,1597,1.597,38.05000000000007,38,0.038,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:22,17560,17.56,1596,1.596,38.05000000000007,39,0.039,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:24,17560,17.56,1597,1.597,38.05000000000007,40,0.04,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:26,17560,17.56,1596,1.596,38.05000000000007,41,0.041,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:28,17560,17.56,1596,1.596,38.05000000000007,42,0.042,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:30,17560,17.56,1596,1.596,38.05000000000007,43,0.043,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:32,17565,17.565,1597,1.597,38.05000000000007,44,0.044,5114,65535,1092.25,251,4.183333333333334,1,84
14:45:34,17565,17.565,1597,1.597,38.05000000000007,45,0.045,5114,65535,1092.25,251,4.183333333333334,1,84
14:45:36,17565,17.565,1597,1.597,38.05000000000007,46,0.046,5114,65535,1092.25,251,4.183333333333334,1,84
14:45:38,17565,17.565,1596,1.596,38.05000000000007,46,0.046,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:40,17565,17.565,1596,1.596,38.05000000000007,47,0.047,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:42,17570,17.57,1596,1.596,38.05000000000007,48,0.048,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:44,17570,17.57,1596,1.596,38.05000000000007,49,0.049,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:46,17570,17.57,1595,1.595,38.150000000000034,50,0.05,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:48,17570,17.57,1596,1.596,38.150000000000034,51,0.051,5113,65535,1092.25,251,4.183333333333334,1,84
14:45:50,17570,17.57,1596,1.596,38.150000000000034,52,0.052,5114,65535,1092.25,251,4.183333333333334,2,84
14:45:52,17570,17.57,1596,1.596,38.150000000000034,53,0.053,5114,65535,1092.25,251,4.183333333333334,2,84
14:45:54,17575,17.575,1596,1.596,38.150000000000034,53,0.053,5113,65535,1092.25,251,4.183333333333334,2,84
14:45:56,17575,17.575,1596,1.596,38.150000000000034,54,0.054,5113,65535,1092.25,251,4.183333333333334,2,84
14:45:58,17575,17.575,1596,1.596,38.150000000000034,55,0.055,5113,65535,1092.25,251,4.183333333333334,2,84
14:46:00,17575,17.575,1595,1.595,38.150000000000034,56,0.056,5113,65535,1092.25,251,4.183333333333334,2,84
14:46:02,17575,17.575,1595,1.595,38.150000000000034,57,0.057,5113,65535,1092.25,251,4.183333333333334,2,84
14:46:04,17575,17.575,1596,1.596,38.150000000000034,58,0.058,5113,65535,1092.25,251,4.183333333333334,2,84
14:46:06,17575,17.575,1596,1.596,38.150000000000034,59,0.059,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:08,17580,17.58,1596,1.596,38.150000000000034,60,0.06,5114,65535,1092.25,250,4.166666666666667,2,84
14:46:10,17580,17.58,1597,1.597,38.150000000000034,61,0.061,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:12,17580,17.58,1596,1.596,38.150000000000034,62,0.062,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:14,17580,17.58,1597,1.597,38.25000000000006,63,0.063,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:16,17580,17.58,1596,1.596,38.25000000000006,64,0.064,5114,65535,1092.25,250,4.166666666666667,2,84
14:46:18,17585,17.585,1596,1.596,38.25000000000006,65,0.065,5114,65535,1092.25,250,4.166666666666667,2,84
14:46:20,17585,17.585,1597,1.597,38.25000000000006,65,0.065,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:22,17585,17.585,1596,1.596,38.25000000000006,66,0.066,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:24,17585,17.585,1596,1.596,38.25000000000006,67,0.067,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:26,17585,17.585,1596,1.596,38.25000000000006,68,0.068,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:28,17585,17.585,1596,1.596,38.25000000000006,69,0.069,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:30,17590,17.59,1596,1.596,38.25000000000006,70,0.07,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:32,17590,17.59,1595,1.595,38.25000000000006,71,0.071,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:34,17590,17.59,1596,1.596,38.25000000000006,72,0.072,5114,65535,1092.25,250,4.166666666666667,2,84
14:46:36,17590,17.59,1595,1.595,38.25000000000006,73,0.073,5114,65535,1092.25,250,4.166666666666667,2,84
14:46:38,17590,17.59,1596,1.596,38.25000000000006,73,0.073,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:40,17590,17.59,1595,1.595,38.25000000000006,74,0.074,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:42,17590,17.59,1594,1.594,38.25000000000006,75,0.075,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:44,17595,17.595,1594,1.594,38.25000000000006,76,0.076,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:46,17595,17.595,1594,1.594,38.25000000000006,77,0.077,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:48,17595,17.595,1594,1.594,38.25000000000006,78,0.078,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:50,17595,17.595,1594,1.594,38.35000000000002,79,0.079,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:52,17595,17.595,1595,1.595,38.25000000000006,80,0.08,5114,65535,1092.25,250,4.166666666666667,2,84
14:46:54,17595,17.595,1594,1.594,38.35000000000002,81,0.081,5114,65535,1092.25,250,4.166666666666667,2,84
14:46:56,17600,17.6,1594,1.594,38.25000000000006,81,0.081,5113,65535,1092.25,250,4.166666666666667,2,84
14:46:58,17595,17.595,1593,1.593,38.25000000000006,82,0.082,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:00,17600,17.6,1593,1.593,38.25000000000006,83,0.083,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:02,17600,17.6,1594,1.594,38.25000000000006,84,0.084,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:04,17600,17.6,1594,1.594,38.25000000000006,85,0.085,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:06,17600,17.6,1594,1.594,38.25000000000006,86,0.086,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:08,17605,17.605,1593,1.593,38.25000000000006,87,0.087,5114,65535,1092.25,250,4.166666666666667,2,84
14:47:10,17605,17.605,1593,1.593,38.25000000000006,88,0.088,5114,65535,1092.25,250,4.166666666666667,2,84
14:47:12,17605,17.605,1594,1.594,38.25000000000006,88,0.088,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:14,17605,17.605,1593,1.593,38.25000000000006,89,0.089,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:16,17605,17.605,1593,1.593,38.25000000000006,90,0.09,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:18,17605,17.605,1593,1.593,38.25000000000006,91,0.091,5113,65535,1092.25,249,4.15,2,84
14:47:20,17605,17.605,1593,1.593,38.25000000000006,92,0.092,5113,65535,1092.25,249,4.15,2,84
14:47:22,17605,17.605,1593,1.593,38.25000000000006,93,0.093,5113,65535,1092.25,250,4.166666666666667,2,84
14:47:24,17610,17.61,1593,1.593,38.25000000000006,94,0.094,5113,65535,1092.25,249,4.15,2,84
14:47:26,17610,17.61,1592,1.592,38.25000000000006,95,0.095,5114,65535,1092.25,249,4.15,2,84
14:47:28,17610,17.61,1593,1.593,38.25000000000006,96,0.096,5114,65535,1092.25,249,4.15,2,84
14:47:30,17610,17.61,1592,1.592,38.25000000000006,96,0.096,5113,65535,1092.25,249,4.15,2,84
14:47:32,17610,17.61,1592,1.592,38.25000000000006,97,0.097,5113,65535,1092.25,249,4.15,2,84
14:47:34,17615,17.615,1592,1.592,38.25000000000006,98,0.098,5113,65535,1092.25,249,4.15,2,84
14:47:36,17615,17.615,1591,1.591,38.25000000000006,99,0.099,5113,65535,1092.25,249,4.15,2,84
14:47:38,17615,17.615,1592,1.592,38.25000000000006,100,0.1,5113,65535,1092.25,249,4.15,2,84
14:47:40,17615,17.615,1592,1.592,38.25000000000006,101,0.101,5113,65535,1092.25,249,4.15,2,84
14:47:42,17615,17.615,1591,1.591,38.25000000000006,102,0.102,5113,65535,1092.25,249,4.15,2,84
14:47:45,17615,17.615,1591,1.591,38.25000000000006,103,0.103,5114,65535,1092.25,249,4.15,3,84
14:47:47,17615,17.615,1592,1.592,38.25000000000006,104,0.104,5114,65535,1092.25,249,4.15,3,84
14:47:49,17615,17.615,1592,1.592,38.25000000000006,104,0.104,5113,65535,1092.25,249,4.15,3,84
14:47:51,17615,17.615,1592,1.592,38.25000000000006,105,0.105,5113,65535,1092.25,249,4.15,3,84
14:47:53,17615,17.615,1591,1.591,38.25000000000006,106,0.106,5113,65535,1092.25,249,4.15,3,84
14:47:55,17615,17.615,1591,1.591,38.25000000000006,107,0.107,5113,65535,1092.25,249,4.15,3,84
14:47:57,17615,17.615,1591,1.591,38.25000000000006,108,0.108,5113,65535,1092.25,249,4.15,3,84
14:47:59,17615,17.615,1591,1.591,38.35000000000002,109,0.109,5113,65535,1092.25,249,4.15,3,84
14:48:01,17615,17.615,1591,1.591,38.35000000000002,110,0.11,5114,65535,1092.25,249,4.15,3,84
14:48:03,17620,17.62,1591,1.591,38.25000000000006,111,0.111,5114,65535,1092.25,249,4.15,3,84
14:48:05,17620,17.62,1591,1.591,38.35000000000002,111,0.111,5113,65535,1092.25,249,4.15,3,84
14:48:07,17620,17.62,1591,1.591,38.35000000000002,112,0.112,5113,65535,1092.25,249,4.15,3,84
14:48:09,17620,17.62,1591,1.591,38.35000000000002,113,0.113,5113,65535,1092.25,249,4.15,3,84
14:48:11,17620,17.62,1591,1.591,38.35000000000002,114,0.114,5113,65535,1092.25,249,4.15,3,84
14:48:13,17620,17.62,1591,1.591,38.35000000000002,115,0.115,5113,65535,1092.25,249,4.15,3,84
14:48:15,17620,17.62,1591,1.591,38.35000000000002,116,0.116,5113,65535,1092.25,249,4.15,3,84
14:48:17,17625,17.625,1591,1.591,38.35000000000002,117,0.117,5113,65535,1092.25,249,4.15,3,84
14:48:19,17625,17.625,1591,1.591,38.35000000000002,118,0.118,5114,65535,1092.25,249,4.15,3,84
14:48:21,17625,17.625,1591,1.591,38.35000000000002,119,0.119,5114,65535,1092.25,249,4.15,3,84
14:48:23,17625,17.625,1590,1.59,38.35000000000002,119,0.119,5113,65535,1092.25,249,4.15,3,84
14:48:25,17625,17.625,1591,1.591,38.35000000000002,120,0.12,5113,65535,1092.25,249,4.15,3,84
14:48:27,17625,17.625,1591,1.591,38.35000000000002,121,0.121,5113,65535,1092.25,249,4.15,3,84
14:48:29,17625,17.625,1591,1.591,38.35000000000002,122,0.122,5113,65535,1092.25,249,4.15,3,84
14:48:31,17630,17.63,1591,1.591,38.35000000000002,123,0.123,5113,65535,1092.25,249,4.15,3,84
14:48:33,17630,17.63,1591,1.591,38.35000000000002,124,0.124,5113,65535,1092.25,249,4.15,3,84
14:48:35,17630,17.63,1590,1.59,38.35000000000002,125,0.125,5114,65535,1092.25,249,4.15,3,84
14:48:37,17630,17.63,1591,1.591,38.35000000000002,126,0.126,5114,65535,1092.25,248,4.133333333333334,3,84
14:48:39,17630,17.63,1591,1.591,38.35000000000002,127,0.127,5114,65535,1092.25,248,4.133333333333334,3,84
14:48:41,17635,17.635,1590,1.59,38.35000000000002,127,0.127,5113,65535,1092.25,248,4.133333333333334,3,84
14:48:43,17635,17.635,1589,1.589,38.35000000000002,128,0.128,5113,65535,1092.25,248,4.133333333333334,3,84
14:48:45,17635,17.635,1589,1.589,38.35000000000002,129,0.129,5113,65535,1092.25,248,4.133333333333334,3,84
14:48:47,17635,17.635,1589,1.589,38.35000000000002,130,0.13,5113,65535,1092.25,248,4.133333333333334,3,84
14:48:49,17635,17.635,1588,1.588,38.35000000000002,131,0.131,5113,65535,1092.25,248,4.133333333333334,3,84
14:48:51,17635,17.635,1589,1.589,38.35000000000002,132,0.132,5113,65535,1092.25,248,4.133333333333334,3,84
14:48:53,17635,17.635,1589,1.589,38.35000000000002,133,0.133,5114,65535,1092.25,248,4.133333333333334,3,84
14:48:55,17635,17.635,1589,1.589,38.35000000000002,134,0.134,5114,65535,1092.25,248,4.133333333333334,3,84
14:48:57,17640,17.64,1589,1.589,38.35000000000002,134,0.134,5113,65535,1092.25,248,4.133333333333334,3,84
14:48:59,17640,17.64,1589,1.589,38.35000000000002,135,0.135,5113,65535,1092.25,248,4.133333333333334,3,84
14:49:01,17640,17.64,1590,1.59,38.35000000000002,136,0.136,5113,65535,1092.25,248,4.133333333333334,3,84
14:49:03,17640,17.64,1590,1.59,38.35000000000002,137,0.137,5113,65535,1092.25,248,4.133333333333334,3,84
14:49:05,17640,17.64,1591,1.591,38.35000000000002,138,0.138,5113,65535,1092.25,248,4.133333333333334,3,84
14:49:07,17640,17.64,1590,1.59,38.35000000000002,139,0.139,5113,65535,1092.25,248,4.133333333333334,3,84
14:49:09,17645,17.645,1588,1.588,38.450000000000045,140,0.14,5113,65535,1092.25,248,4.133333333333334,3,84
14:49:11,17645,17.645,1589,1.589,38.35000000000002,141,0.141,5114,65535,1092.25,248,4.133333333333334,3,84
14:49:13,17645,17.645,1589,1.589,38.35000000000002,142,0.142,5114,65535,1092.25,248,4.133333333333334,3,84
14:49:15,17645,17.645,1589,1.589,38.35000000000002,142,0.142,5113,65535,1092.25,248,4.133333333333334,3,84
14:49:17,17645,17.645,1589,1.589,38.450000000000045,143,0.143,5113,65535,1092.25,248,4.133333333333334,3,84
14:49:19,17645,17.645,1590,1.59,38.450000000000045,144,0.144,5113,65535,1092.25,248,4.133333333333334,3,84
